contract_id	normalizer_version	owner	plugin	contract_key	contract_label	normalization_basis	normalization_confidence	review_flags	scheduling_status	work_category	required_plugins	callable_obligations	evidence_occurrences	unmatched_callables	consumer_candidate_callables	coverage_status	review_status	rust_consumer_candidates	member_obligation_ids	member_original_names
SC-G20-a157c2e73498	2	G20	staff	ztstaffassignmode:assignable	ztstaffassignmode / assignable	cohesive-type	medium	singleton	implementation-ready	implementation	staff	1	1	1	0	unmatched	unreviewed		OB-G20-d48153131d74	is_ZTStaffAssignMode_target_assignable_state
SC-G20-61a3b0654451	2	G20	staff	ztstaffassignmode:assignment:enabled	ztstaffassignmode / assignment / enabled	cohesive-type	medium	singleton	verification-ready	verification	staff	1	1	0	1	consumer-candidate	unreviewed	StaffAssignmentMode@projects/reimplementation/game/src/plugins/staff/types.rs:68	OB-G20-0c87988d8df3	set_ZTStaffAssignMode_assignment_capture_enabled
SC-G20-1f10d1bd0c6c	2	G20	staff	ztstaffassignmode:assignment:event	ztstaffassignmode / assignment / event	cohesive-type	medium	singleton	verification-ready	verification	staff	1	1	0	1	consumer-candidate	unreviewed	StaffAssignmentMode@projects/reimplementation/game/src/plugins/staff/types.rs:68	OB-G20-d2c146c0b97f	capture_ZTStaffAssignMode_current_assignment_and_emit_event
SC-G20-97d0e0cb3a84	2	G20	staff	ztstaffassignmode:assignment:frame	ztstaffassignmode / assignment / frame	cohesive-type	medium	singleton	verification-ready	verification	staff	1	1	0	1	consumer-candidate	unreviewed	StaffAssignmentMode@projects/reimplementation/game/src/plugins/staff/types.rs:68	OB-G20-9cc7b6ec3230	update_ZTStaffAssignMode_assignment_frame
SC-G20-0f68b00ccd04	2	G20	staff	ztstaffassignmode:assignment:panel	ztstaffassignmode / assignment / panel	cohesive-type	medium		verification-ready	verification	staff	2	2	0	2	consumer-candidate	unreviewed	StaffAssignmentMode@projects/reimplementation/game/src/plugins/staff/types.rs:68	OB-G20-17f7271898ba;OB-G20-ce0b0bbf3f80	clear_ZTStaffAssignMode_assignment_panel_state;refresh_ZTStaffAssignMode_assignment_panel
SC-G20-0fc5da889f66	2	G20	staff	ztstaffassignmode:assignment:row	ztstaffassignmode / assignment / row	cohesive-type	medium	singleton	verification-ready	verification	staff	1	1	0	1	consumer-candidate	unreviewed	StaffAssignmentMode@projects/reimplementation/game/src/plugins/staff/types.rs:68	OB-G20-53662fa09ddf	select_ZTStaffAssignMode_assignment_row
SC-G20-f40ce9ac4150	2	G20	staff	ztstaffassignmode:assignment:scene	ztstaffassignmode / assignment / scene	cohesive-type	medium	singleton	verification-ready	verification	staff	1	1	0	1	consumer-candidate	unreviewed	StaffAssignmentMode@projects/reimplementation/game/src/plugins/staff/types.rs:68	OB-G20-7ef58592fca1	clear_ZTStaffAssignMode_assignment_scene_objects
SC-G20-d2695ad37b69	2	G20	staff	ztstaffassignmode:eventcaptured	ztstaffassignmode / eventcaptured	cohesive-type	medium	singleton	implementation-ready	implementation	staff	1	1	1	0	unmatched	unreviewed		OB-G20-f8f81038a3ed	emit_ZTStaffAssignMode_eventcaptured_payload
SC-G20-7430cf615076	2	G20	staff	ztstaffassignmode:keeper:assignment	ztstaffassignmode / keeper / assignment	cohesive-type	medium	singleton	verification-ready	verification	staff	1	1	0	1	consumer-candidate	unreviewed	KeeperAssignmentSelection@projects/reimplementation/game/src/plugins/staff/ui_actions.rs:23;KeeperAssignmentTarget@projects/reimplementation/game/src/plugins/staff/types.rs:30;StaffAssignmentMode@projects/reimplementation/game/src/plugins/staff/types.rs:68	OB-G20-f4728efa86d1	capture_ZTStaffAssignMode_keeper_assignment_target
SC-G20-03278edf4f17	2	G20	staff	ztstaffassignmode:keeper:pointer	ztstaffassignmode / keeper / pointer	cohesive-type	medium		verification-ready	verification	staff	2	2	0	2	consumer-candidate	unreviewed	KeeperAssignmentTarget@projects/reimplementation/game/src/plugins/staff/types.rs:30	OB-G20-bd523179244a;OB-G20-f138a8aaa2d8	refresh_ZTStaffAssignMode_keeper_pointer_target;update_ZTStaffAssignMode_keeper_target_from_pointer
SC-G20-bbc7376719e0	2	G20	staff	ztstaffassignmode:marker:cell	ztstaffassignmode / marker / cell	cohesive-type	medium		implementation-ready	implementation	staff	2	2	2	0	unmatched	unreviewed		OB-G20-8ddf2fe8476f;OB-G20-291861800722	upper_bound_ZTStaffAssignMode_marker_cell;insert_ZTStaffAssignMode_marker_cell
SC-G20-f17e10cf6c4e	2	G20	staff	ztstaffassignmode:marker:tree	ztstaffassignmode / marker / tree	cohesive-type	medium		implementation-ready	implementation	staff	2	2	2	0	unmatched	unreviewed		OB-G20-defffb693331;OB-G20-a7652a82b05f	count_and_record_ZTStaffAssignMode_marker_tree_range;count_ZTStaffAssignMode_marker_tree_range
SC-G20-4a5181f7ffb3	2	G20	staff	ztstaffassignmode:panel	ztstaffassignmode / panel	cohesive-type	medium	singleton	implementation-ready	implementation	staff	1	1	1	0	unmatched	unreviewed		OB-G20-8c9fa40004bb	deactivate_ZTStaffAssignMode_and_clear_panel
SC-G20-6511a04ed577	2	G20	staff	ztstaffassignmode:trainer:animal	ztstaffassignmode / trainer / animal	cohesive-type	medium	singleton	implementation-ready	implementation	staff	1	1	1	0	unmatched	unreviewed		OB-G20-8c99484cf61e	refresh_ZTStaffAssignMode_trainer_animal_target
SC-G20-1ced6e72419d	2	G20	staff	ztstaffassignmode:trainer:assignment	ztstaffassignmode / trainer / assignment	cohesive-type	medium	singleton	verification-ready	verification	staff	1	1	0	1	consumer-candidate	unreviewed	KeeperAssignmentTarget@projects/reimplementation/game/src/plugins/staff/types.rs:30;StaffAssignmentMode@projects/reimplementation/game/src/plugins/staff/types.rs:68;TrainerAssignmentSelection@projects/reimplementation/game/src/plugins/staff/ui_actions.rs:25	OB-G20-6462e95e70a1	capture_ZTStaffAssignMode_trainer_assignment_target
SC-G20-3268c8692093	2	G20	staff	ztstaffrequestdata:controller:overrides	ztstaffrequestdata / controller / overrides	typed-topic	medium	singleton	implementation-ready	implementation	staff	1	1	1	0	unmatched	unreviewed		OB-G20-18a567251afb	apply_ZTStaffRequestData_controller_overrides
SC-G20-9f246a039133	2	G20	staff	ztstaffrequestdata:typed	ztstaffrequestdata / typed	typed-topic	medium	singleton	implementation-ready	implementation	staff	1	1	1	0	unmatched	unreviewed		OB-G20-ccb8c353d685	resolve_ZTStaffRequestData_from_typed_value
SC-G20-42f1b8470893	2	G20	staff	ztuserstaffaction	ztuserstaffaction	typed-topic	medium		verification-ready	verification	staff	5	5	0	5	consumer-candidate	unreviewed	ArchivedUiStaffAction@projects/reimplementation/game/src/plugins/staff/ui_actions.rs:19	OB-G20-1b5c61d46a79;OB-G20-a439bebd0cf4;OB-G20-b6388a296c3d;OB-G20-308473a9f676;OB-G20-7877c3227c80	resolve_ZTUserStaffAction_from_value;select_matching_ZTUserStaffAction_record;dispatch_ZTUserStaffAction_record_payload;dispatch_ZTUserStaffAction_active_record_update;assign_ZTUserStaffAction_record
SC-G20-7e875174ff67	2	G20	staff	ztuserstaffaction:actions	ztuserstaffaction / actions	typed-topic	medium	singleton	verification-ready	verification	staff	1	1	0	1	consumer-candidate	unreviewed	ArchivedUiStaffAction@projects/reimplementation/game/src/plugins/staff/ui_actions.rs:19;PendingStaffHire@projects/reimplementation/game/src/plugins/staff/types.rs:103;consume_staff_ui_actions@projects/reimplementation/game/src/plugins/staff/ui_actions.rs:26	OB-G20-a0d3e81b7493	tick_ZTUserStaffAction_pending_actions
SC-G20-8e1a89e23027	2	G20	staff	ztuserstaffaction:growth	ztuserstaffaction / growth	typed-topic	medium	singleton	verification-ready	verification	staff	1	1	0	1	consumer-candidate	unreviewed	ArchivedUiStaffAction@projects/reimplementation/game/src/plugins/staff/ui_actions.rs:19	OB-G20-b5cbf775441d	insert_ZTUserStaffAction_record_with_growth
SC-G20-0ec02cc8a2cf	2	G20	staff	ztuserstaffaction:kind	ztuserstaffaction / kind	typed-topic	medium	singleton	verification-ready	verification	staff	1	1	0	1	consumer-candidate	unreviewed	ArchivedUiStaffAction@projects/reimplementation/game/src/plugins/staff/ui_actions.rs:19	OB-G20-eae62795c96c	has_ZTUserStaffAction_kind6_record
SC-G20-e9073aca103d	2	G20	staff	ztuserstaffaction:point	ztuserstaffaction / point	typed-topic	medium		verification-ready	verification	staff	2	2	0	2	consumer-candidate	unreviewed	ArchivedUiStaffAction@projects/reimplementation/game/src/plugins/staff/ui_actions.rs:19	OB-G20-568694839c15;OB-G20-aba88aa92276	append_ZTUserStaffAction_point3_record;erase_ZTUserStaffAction_point3_record
SC-G20-56d2b4e7d468	2	G20	staff	ztuserstaffaction:point:growth	ztuserstaffaction / point / growth	typed-topic	medium	singleton	verification-ready	verification	staff	1	1	0	1	consumer-candidate	unreviewed	ArchivedUiStaffAction@projects/reimplementation/game/src/plugins/staff/ui_actions.rs:19	OB-G20-40cbe18a9564	insert_ZTUserStaffAction_point3_record_with_growth
SC-G20-dbd72ffc80cc	2	G20	staff	ztuserstaffaction:point:range	ztuserstaffaction / point / range	typed-topic	medium	singleton	verification-ready	verification	staff	1	1	0	1	consumer-candidate	unreviewed	ArchivedUiStaffAction@projects/reimplementation/game/src/plugins/staff/ui_actions.rs:19	OB-G20-f168bd4867df	insert_ZTUserStaffAction_point3_range
SC-G20-725245492494	2	G20	staff	ztuserstaffaction:range	ztuserstaffaction / range	typed-topic	medium	singleton	verification-ready	verification	staff	1	1	0	1	consumer-candidate	unreviewed	ArchivedUiStaffAction@projects/reimplementation/game/src/plugins/staff/ui_actions.rs:19	OB-G20-b168cbc06e5d	insert_ZTUserStaffAction_record_range
SC-G20-b6d37746ca2f	2	G20	staff	ztuserstaffaction:tracked	ztuserstaffaction / tracked	typed-topic	medium		verification-ready	verification	staff	2	2	0	2	consumer-candidate	unreviewed	ArchivedUiStaffAction@projects/reimplementation/game/src/plugins/staff/ui_actions.rs:19	OB-G20-21b2727dbfef;OB-G20-8689f141c5f4	is_ZTUserStaffAction_entity_tracked;append_ZTUserStaffAction_tracked_entity_record
SC-G20-163c76b14a87	2	G20	staff	ztuserstaffaction:vector	ztuserstaffaction / vector	typed-topic	medium	singleton	verification-ready	verification	staff	1	1	0	1	consumer-candidate	unreviewed	ArchivedUiStaffAction@projects/reimplementation/game/src/plugins/staff/ui_actions.rs:19;PendingStaffHire@projects/reimplementation/game/src/plugins/staff/types.rs:103	OB-G20-fb727b8158bb	record_target_already_in_ZTUserStaffAction_pending_vector
SC-G21-69fccc4b5a16	2	G21	information	action:8273	action / 8273	semantic-phrase	medium	singleton	verification-ready	verification	information	1	1	0	1	consumer-candidate	unreviewed	SelectedEntity@projects/reimplementation/game/src/plugins/information/types.rs:16	OB-G21-19bd787ab38a	handle_selected_entity_named_action_8273c6
SC-G21-51adc897df86	2	G21	information	action:827311	action / 827311	semantic-phrase	medium	singleton	verification-ready	verification	information	1	1	0	1	consumer-candidate	unreviewed	SelectedEntity@projects/reimplementation/game/src/plugins/information/types.rs:16	OB-G21-03943a504aa7	handle_selected_entity_named_action_827311
SC-G21-971ff0663003	2	G21	information	action:mode:selection	action / mode / selection	semantic-phrase	medium	singleton	verification-ready	verification	information	1	1	0	1	consumer-candidate	unreviewed	clear_removed_selection@projects/reimplementation/game/src/plugins/information/selection.rs:27;set_selection@projects/reimplementation/game/src/plugins/information/selection.rs:57	OB-G21-943453553506	clear_action_mode_selection_and_prompt_value
SC-G21-fc83a88f44d6	2	G21	information	action:mode:staff	action / mode / staff	semantic-phrase	medium	singleton	verification-ready	verification	information	1	1	0	1	consumer-candidate	unreviewed	set_selection@projects/reimplementation/game/src/plugins/information/selection.rs:57	OB-G21-caed880dd5fa	refresh_action_mode_staff_target_prompt_and_selection
SC-G21-732f1ca55087	2	G21	information	adoption:selection	adoption / selection	semantic-phrase	medium	singleton	verification-ready	verification	information	1	1	0	1	consumer-candidate	unreviewed	set_selection@projects/reimplementation/game/src/plugins/information/selection.rs:57	OB-G21-51f94e5dfa75	refresh_adoption_selection_and_return_shared_value
SC-G21-85e61678a326	2	G21	information	animal:info:panel	animal / info / panel	semantic-phrase	low	phrase-merge	normalization-review	verification	information	2	2	0	2	consumer-candidate	unreviewed	InfoPanel@projects/reimplementation/game/src/plugins/information/types.rs:36;bind_info_panel_subject@projects/reimplementation/game/src/plugins/information/selection.rs:39	OB-G21-9f26dd3f8a1c;OB-G21-b5cddf520403	update_animal_info_panel;populate_animal_info_panel
SC-G21-09c136e11e66	2	G21	information	animal:multi:info	animal / multi / info	semantic-phrase	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	partial		OB-G21-a4cbdb562137	populate_animal_multi_info_selector
SC-G21-b2390ef54a7b	2	G21	information	animal:status:action	animal / status / action	semantic-phrase	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	unreviewed		OB-G21-6220b967f38b	update_animal_status_action_buttons
SC-G21-8c9dc6494f42	2	G21	information	animal:status:info	animal / status / info	semantic-phrase	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	unreviewed		OB-G21-55ee2bb5f055	populate_animal_status_info
SC-G21-d46bf2e69de6	2	G21	information	animal:summary:info	animal / summary / info	semantic-phrase	medium	singleton	verification-ready	verification	information	1	1	0	1	consumer-candidate	unreviewed	InfoPanel@projects/reimplementation/game/src/plugins/information/types.rs:36;bind_info_panel_subject@projects/reimplementation/game/src/plugins/information/selection.rs:39	OB-G21-0db34643e7fd	update_animal_summary_info_panel
SC-G21-ffa04e11b79b	2	G21	information	area:membership:selector	area / membership / selector	semantic-phrase	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	unreviewed		OB-G21-4f32ab22b526	clear_area_membership_selector_storage
SC-G21-b240fe81d7cb	2	G21	information	assignment:selector	assignment / selector	semantic-phrase	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	unreviewed		OB-G21-18beb10a7b56	remove_named_ui_assignment_selector_entry
SC-G21-4f495c9d9b05	2	G21	information	aux:flag:shadow	aux / flag / shadow	semantic-phrase	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	unreviewed		OB-G21-3a406447b4e8	set_selected_child_aux_flag_and_refresh_shadow_state
SC-G21-16e93ee49b89	2	G21	information	bfaicogshared:perceive:type	bfaicogshared / perceive / type	typed-topic	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	unreviewed		OB-G21-9123c4b2f68f	test_BFAICogShared_no_perceive_type_filter_contains
SC-G21-fba057794c28	2	G21	information	bfaiqualifier:filter:group	bfaiqualifier / filter / group	typed-topic	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	unreviewed		OB-G21-18b8b924779b	evaluate_BFAIQualifier_filter_group
SC-G21-ec2a9a155340	2	G21	information	bfaiqualifier:filter:term	bfaiqualifier / filter / term	typed-topic	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	unreviewed		OB-G21-645f260bcb7b	evaluate_BFAIQualifier_filter_child_term
SC-G21-7f6b7a3e2b7b	2	G21	information	bfaisensor:attached:type	bfaisensor / attached / type	cohesive-type	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	unreviewed		OB-G21-fb0f339c3b28	test_BFAISensor_attached_type_filter_contains
SC-G21-60946d780017	2	G21	information	bfaitasktemplate:filter	bfaitasktemplate / filter	typed-topic	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	unreviewed		OB-G21-7ff60bdec037	refresh_BFAITaskTemplate_filter_records
SC-G21-677cc34d41b3	2	G21	information	bfaitasktemplate:vector:any	bfaitasktemplate / vector / any	typed-topic	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	unreviewed		OB-G21-597f3325dd9d	test_BFAITaskTemplate_vector_any_helper85b0
SC-G21-d2becd98df08	2	G21	information	bfapp:context:message	bfapp / context / message	typed-topic	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	unreviewed		OB-G21-f442d4e05a38	collect_BFApp_context_message_types
SC-G21-af9fed62e933	2	G21	information	bfapp:status:assignment	bfapp / status / assignment	typed-topic	medium		implementation-ready	implementation	information	2	2	2	0	unmatched	unreviewed		OB-G21-0381c1fae1a3;OB-G21-39c620be53bc	enqueue_BFApp_status_ui_assignment;pop_BFApp_status_ui_assignment
SC-G21-ff6a0e711ff2	2	G21	information	bfapp:timekeeper:wait	bfapp / timekeeper / wait	typed-topic	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	unreviewed		OB-G21-f6b2a301cf7d	tick_BFApp_timekeeper_or_wait_message
SC-G21-b28a0195aeef	2	G21	information	bfapp:windows:message	bfapp / windows / message	typed-topic	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	unreviewed		OB-G21-4cd4e5cd9bc8	pump_BFApp_windows_message_queue
SC-G21-efc13e628b50	2	G21	information	bfbehanimswitchset	bfbehanimswitchset	typed-topic	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	unreviewed		OB-G21-51a842ad1d23	start_BFBehAnimSwitchSet_selected_child
SC-G21-d48078564246	2	G21	information	bfbehrandomset:selection	bfbehrandomset / selection	typed-topic	medium	singleton	verification-ready	verification	information	1	1	0	1	consumer-candidate	unreviewed	set_selection@projects/reimplementation/game/src/plugins/information/selection.rs:57	OB-G21-952d447019c5	advance_BFBehRandomSet_selection
SC-G21-e6e3a920561b	2	G21	information	bfgapp:context:message	bfgapp / context / message	typed-topic	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	unreviewed		OB-G21-8df5dd847acb	collect_BFGApp_context_message_types
SC-G21-a8c4cd8c28c4	2	G21	information	bfgelevatedplacementtile:helper:height	bfgelevatedplacementtile / helper / height	typed-topic	medium		implementation-ready	implementation	information	5	5	5	0	unmatched	unreviewed		OB-G21-08a6ada40e61;OB-G21-35f919b89f9d;OB-G21-150b653a8eb7;OB-G21-e2b849716e54;OB-G21-1c59b5021aad	read_BFGElevatedPlacementTile_helper_height_50;read_BFGElevatedPlacementTile_helper_height_40;read_BFGElevatedPlacementTile_helper_height_44;read_BFGElevatedPlacementTile_helper_height_4c;read_BFGElevatedPlacementTile_helper_height_48
SC-G21-5cfcb6a06d6f	2	G21	information	bfgentity:morph:message	bfgentity / morph / message	typed-topic	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	unreviewed		OB-G21-2b8d3a02743a	handle_BFGEntity_morph_message_and_assignment_update
SC-G21-588afcd1327b	2	G21	information	bfgenvironmentcomponent:space:need	bfgenvironmentcomponent / space / need	cohesive-type	medium	singleton	implementation-ready	implementation	information	1	1	1	0	unmatched	unreviewed		OB-G21-b0965e5f34a6	update_BFGEnvironmentComponent_space_need_scores_and_messages
